keyword,video_id,title,channel_title,channel_id,published_at,description
cktg,5Ly_zGNn4_8,KHOẢNH KHẮC T1 NÂNG CÚP CKTG 2025 - GUMAYUSI XỨNG ĐÁNG FMVP,Văn Tùng,UC8YW6FO4bJzh8IKJl3PtZqw,2025-11-09T13:30:06Z,KHOẢNH KHẮC T1 NÂNG CÚP CKTG 2025 - GUMAYUSI XỨNG ĐÁNG FMVP Credit: Văn Tùng Costream LCK Tại: ...
cktg,EGt37eebWXM,GEN vs HLE | Ván 4 | CKTG 2025 - Tứ Kết 1,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-28T13:01:50Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,5cC5BZJtrtI,CHÍNH THỨC CÔNG BỐ THỂ THỨC MSI VÀ CKTG #lmht #lol #cktg #msi,LOL Spotlights,UCPikuWmHuZ_b2ximCaYpGuQ,2025-03-07T16:53:55Z,
cktg,035cpKw_vyY,Levi xem CKTG BO3 KT vs TES và CFO vs AL #Worlds2025,Levi,UClbFnMu72DbIvh6aZebAHsA,2025-10-17T12:47:54Z,Lịch stream : 1h chiều mỗi ngày 0:00 Bắt đầu 5:00 Chơi rank 1:15:30 Võ Đài ft Emo 1:50:40 KT vs TES Game 1 2:42:22 KT vs TES ...
cktg,m4O-cLod4mc,100T vs T1 | Ván 2 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-24T13:22:51Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,w33a-6nVK0U,GEN vs TES | Ván 2 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-23T14:25:53Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,QyralKwpGew,AL vs T1 | WORLDS 2025 | Knockout,LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,2025-10-31T12:20:49Z,"EARN YOUR LEGACY. The 2025 League of Legends World Championship marks a historic milestone, the 15-year anniversary of ..."
cktg,kVFzzlKK2Bo,KT vs CFO | Ván 1 | CKTG 2025 - Tứ Kết 2,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-29T11:04:28Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,9Q2GBJElNWU,XEM GIẢI CKTG TFT 15 NGÀY 1 : 40 NGƯỜI 6 GAME LOẠI 8,Em Chè ĐTCL,UCQUc6tjDQBCddTbjSD5vaGQ,2025-11-14T15:03:17Z,"Lịch live cố định : 12 giờ trưa trừ Thứ 7, Chủ nhật Lịch đăng video : 21 giờ DONATE: Zypage : https://zypage.com/emche ..."
cktg,qCR7byXmmVg,T1 vs AL | Ván 4 | CKTG 2025 - Tứ Kết 4,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-31T13:43:19Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,Kw9QR84ytKQ,Nâng Tầm Cuộc Chơi | Vòng Swiss CKTG 2025 Ngày 6,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-22T06:06:18Z,"CFO vs HLE. G2 vs FLY. Hãy xem TRỰC TIẾP toàn bộ các trận đấu ngay trên YouTube. Hôm nay, các cặp đấu của nhánh 2-1 sẽ ..."
cktg,bF1fulsDoX8,NHÌN DORAN VÔ ĐỊCH CKTG - THẤY TIẾC CHƯA CHOVY?,LOL OLD BUT GOLD,UCwj67jLalVyrEyuBJGLu2fg,2025-11-11T09:01:04Z,"NHÌN DORAN VÔ ĐỊCH CKTG - THẤY TIẾC CHƯA CHOVY? ---- Hãy để lại 1 like, 1 subscribe nếu bạn thấy video hay và hấp dẫn ..."
cktg,zGJPNd4tB0w,ĐỈNH CAO TRỘM CẮP #shorts #cktg #lol #lmht,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-20T08:54:12Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,EEZZVe_1Bo8,GEN vs KT | Ván 4 | CKTG 2025 - Bán Kết 1,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-01T11:57:21Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,GSiVRUs1wo0,BẢN TIN LMHT 10/11: T1 VÔ ĐỊCH CKTG 2025 - BDD ĐƯỢC CHẤM ĐIỂM CAO HƠN CẢ GUMAYUSI,Cảm Thể Thao,UCtlFq7wtvkyT1fdtwd_NRvg,2025-11-10T03:41:40Z,BẢN TIN LMHT 10/11: T1 VÔ ĐỊCH CKTG 2025 - BDD ĐƯỢC CHẤM ĐIỂM CAO HƠN CẢ GUMAYUSI ---- Thông tin Quảng ...
cktg,GSh4qfHv8r0,Gen.G khinh PSG Talon ra mặt trước trận mở màn CKTG 2025 #geng #cktg #psgtalon #xuhuong,B8 Góc Nhìn Esport,UCzZeJjb5KWlcQ6FP0mbo8YQ,2025-10-15T07:15:05Z,
cktg,CKt2zhUs6Zs,AL vs T1 | Game 5 | WORLDS 2025 | Quaterfinals | Hoàng Luân Co-stream,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-10-31T11:48:27Z,AL vs T1 | Game 5 | WORLDS 2025 | Quaterfinals | Hoàng Luân Co-stream Tham gia làm hội viên của kênh này để được hưởng ...
cktg,J9i7ZpcNBa4,SOFM | TES vs T1 | CKTG 2025 - Bán Kết 2 Ngày 02.11.2025 ft :(( =)),SofM,UCH6EC9nvgACa3fnbifc4vtA,2025-11-02T09:44:25Z,Gaming Gear: https://sofm.phongvu.vn/c/best-seller Tham gia làm hội viên của kênh này để được hưởng đặc quyền: ...
cktg,pzt6SmvGpXk,Sacrifice ft. G.E.M. (鄧紫棋) (Official Music Video) | League of Legends Worlds 2025 Anthem,League of Legends,UC2t5bjwHdUX4vM2g8TRDq5g,2025-10-13T12:55:06Z,"When everything is on the line, eternity awaits. Witness what it takes to earn that legacy in this new music video for the official ..."
cktg,Tf0wPV3kl5w,HIGHLIGHTS | VKS vs PSG | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-19T15:15:57Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,oFFNV6f71a4,HIGHLIGHTS | G2 vs BLG | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-18T14:35:45Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,N_yX6cWapr0,T1 vs KT | Ván 3 | CKTG 2025 - Chung Kết,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-09T14:52:26Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,9QmLqOohJpE,Chung kết CKTG T1 vs KT (Bo5) | Levi ft Văn Tùng #Worlds2025,Levi,UClbFnMu72DbIvh6aZebAHsA,2025-11-09T09:21:10Z,Lịch stream : 1h chiều mỗi ngày ----------------------------------------------------- Tham gia làm hội viên của Levi: ...
cktg,EWGCmgRYwZo,WBG vs T1 (BO5) | CKTG 2023 - CHUNG KẾT,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2023-11-20T06:28:48Z,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 WBG vs T1 ▻ Đăng ký kênh để cập nhật các thông tin về ...
cktg,8pdP8uPSQbg,SOFM PHÂN TÍCH | CHUNG KẾT TỔNG CKTG | T1 VS KT | GAME 4,SofM,UCH6EC9nvgACa3fnbifc4vtA,2025-11-09T12:30:20Z,Đối tác toàn cầu Liên Minh Huyền Thoại #LPP Tham gia làm hội viên của kênh này để được hưởng đặc quyền: ...
cktg,K7vymFVoMlE,HIGHLIGHTS | CFO vs HLE | WORLDS 2025 | Swiss Stage | Hoàng Luân Co-stream,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-10-22T10:13:34Z,HIGHLIGHTS | CFO vs HLE | WORLDS 2025 | Swiss Stage | Hoàng Luân Co-stream Tham gia làm hội viên của kênh này để được ...
cktg,Iu-HkfZyqhg,T1 vs AL | Ván 1 | CKTG 2025 - Tứ Kết 4,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-31T10:00:53Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,lMBIX-cAnck,🔴 NGÀY 3 - CHUNG KẾT THẾ GIỚI: VƯƠNG MIỆN CHIẾN THUẬT | YBY1 | ĐTCL MÙA 15,Đấu Trường Chân Lý,UCKxbHR8VG9AyXL-W07ocrWA,2025-11-16T15:16:27Z,Chung Kết Thế Giới: Vương Miện Chiến Thuật – giải đấu cuối cùng của Đấu Trường Chân Lý Mùa 15! 40 cờ thủ xuất sắc nhất thế ...
cktg,jM1tBHGnC_Q,16/11/2025 YBY1-CHUNG KẾT THẾ GIỚI-DAY 3 !group  !datatft,YBY1,UCrXYnHe5lRdHj0oU8UBInbQ,2025-11-16T15:32:55Z,Tham gia hội viên:https://www.youtube.com/channel/UCrXYnHe5lRdHj0oU8UBInbQ/join Stream on : 20h-24h All day Contact for ...
cktg,yhd5Xdr58GI,(Talkshow) Nhận định T1 vs AL: T1 chưa bao giờ thua LPL tại CKTG! - Luden&#39;s Echo băng băng về đích,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-10-31T01:00:06Z,(Talkshow) Nhận định T1 vs AL: T1 chưa bao giờ thua LPL tại CKTG! - Luden's Echo băng băng về đích Tham gia làm hội viên ...
cktg,3h-C0Z8yBOM,Kỳ Lân Xuất Thế | TES vs T1 | Bán Kết 2 CKTG 2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-02T05:59:22Z,"Top Esports sẽ đối đầu với Nhà Vô Địch Thế Giới 2 năm liên tiếp, T1, trong một cuộc chiến không khoan nhượng, nơi mọi sai lầm ..."
cktg,ogzaYUHubAI,Cổ vũ em YBY1 vô địch CKTG nào !,TRÂU TFT,UCEVp4oVHziYqM_ioZvnGNgg,2025-11-16T20:36:22Z,"ĐẤU TRƯỜNG CHÂN LÝ MÙA 15 | TFT - DTCL Trâu TFT là Chanel của Trâu TV dùng để Livestream, đăng tải giáo án ĐTCL và ..."
cktg,5dcgeIauwpQ,GEN vs KT | Ván 1 | CKTG 2025 - Bán Kết 1,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-01T11:52:56Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,Y9-JtPr9uHc,Bây Giờ Hoặc Không Bao Giờ | Vòng Swiss CKTG 2025 Ngày 8,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-24T06:48:10Z,"Áp lực. Đó là sức mạnh hủy diệt kẻ yếu, nhưng trong điều kiện thích hợp, áp lực sẽ tạo nên những nhà vô địch. Khi những rủi ro ..."
cktg,QkSTpNAw7oI,[ĐƯỜNG ĐẾN CKTG 2025] GEN.G ESPORTS - CÓ HAY KHÔNG CÚ ĂN 4 LỊCH SỬ?,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-10-13T02:40:06Z,[ĐƯỜNG ĐẾN CKTG 2025] GEN.G ESPORTS - CÓ HAY KHÔNG CÚ ĂN 4 LỊCH SỬ? Tham gia làm hội viên của kênh này để ...
cktg,-MxSn9aPhec,FAKER 1VS2 #shorts #cktg #lol #lmht,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-27T07:00:00Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,Zb1Ky2vqczE,Mạnh ft a Luân xem 100T vs HLE  - Worlds2025 #worlds2025,Đức Mạnh Melody,UC92N1ZNTHwP8ta_F8YkgVPw,2025-10-18T11:52:40Z,AE có thể ủng hộ mình qua đây nhé: Vào Wescan: https://wescan.vn/Melody để donate và giao lưu trực tiếp nè Zypage: ...
cktg,KXtYUu32CJ4,T1 VS KT | HIGHLIGHTS - T1 TRỞ THÀNH NHÀ VÔ ĐỊCH CKTG 2025!!!,Levi,UClbFnMu72DbIvh6aZebAHsA,2025-11-09T14:20:49Z,Lịch live stream : 1 giờ chiều mỗi ngày ------------------------------ Tham gia làm hội viên của Levi: ...
cktg,ulwJuev03qA,GEN vs KT | WORLDS 2025 | Semifinals,LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,2025-11-01T11:28:53Z,"EARN YOUR LEGACY. The 2025 League of Legends World Championship marks a historic milestone, the 15-year anniversary of ..."
cktg,KgCr2GL2nLg,5 VÁN ĐẤU ĐỈNH CAO LMHT VÀ CHIẾC CUP THỨ 6 CỦA T1 - REACTION CHUNG KẾT TỔNG CKTG 2025,BLV Hoàng Sama,UCCfpXEbf6kqFe40k5zoErqw,2025-11-09T13:01:18Z,5 VÁN ĐẤU ĐỈNH CAO LMHT VÀ CHIẾC CUP THỨ 6 CỦA T1 - REACTION CHUNG KẾT TỔNG CKTG 2025 Tham gia làm hội ...
cktg,q4Q-CFYoByE,Thần Long Đại Hiệp vs Ngũ Hổ Tướng | AL vs T1 | Tứ Kết 4 CKTG 2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-31T06:23:10Z,T1 vs Anyone's Legend có lẽ là cặp đấu khó đoán nhất tại CKTG 2025. Lần gặp nhau gần nhất của họ tại MSI đã diễn ra vô cùng ...
cktg,motxfCgVXW0,T1 vs TES | Game 2 | WORLDS 2025 | Semifinals | Hoàng Luân Co-stream,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-11-02T08:43:26Z,T1 vs TES | Game 2 | WORLDS 2025 | Semifinals | Hoàng Luân Co-stream Tham gia làm hội viên của kênh này để được hưởng ...
cktg,EDWEx0C0Vfk,HIGHLIGHTS | FLY vs T1 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-15T12:30:08Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,l1OOB5levio,Văn Tùng ft. Levi bình luận T1 vs AL (BO5) #Worlds2025,Văn Tùng,UC8YW6FO4bJzh8IKJl3PtZqw,2025-10-31T10:43:09Z,Chúc anh em xem live vui vẻ #worlds2025 Link mua vé vp: https://ticketbox.vn/viewing-party-worlds2025-25227 Discord hạm đội ...
cktg,9NYcpBTU5QE,"RECAP NGÀY 2 CKTG: YBY1 VÀO CHUNG KẾT, IRONBOG CŨNG VẬY | ĐTCL MÙA 15",Đấu Trường Chân Lý,UCKxbHR8VG9AyXL-W07ocrWA,2025-11-16T06:08:40Z,tft #dtcl #dautruongchanly #set15 #tftset15 #dtclmua15 #cktg2025 #đtclesports #cktg Nội tại thắng Checkmate của IronBog đang ...
cktg,Eksw5D8WnjU,TỨ KẾT CKTG ĐIÊN RỒ NHẤT LỊCH SỬ - NGÀY LPL LẬT ĐỔ T1 VÀ FAKER LÀ ĐÂY!,LOL OLD BUT GOLD,UCwj67jLalVyrEyuBJGLu2fg,2025-10-27T04:00:15Z,"TỨ KẾT CKTG ĐIÊN RỒ NHẤT LỊCH SỬ - NGÀY LPL LẬT ĐỔ T1 VÀ FAKER LÀ ĐÂY! ---- Hãy để lại 1 like, 1 subscribe nếu bạn ..."
cktg,_veWQCeCnEQ,Is This The End of T1’s Golden Age? | Worlds 2025,LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,2025-10-31T04:34:18Z,T1 vs Anyone's Legend might be the most volatile matchup of Worlds 2025. Their last meeting at MSI went the distance — a ...
cktg,UbLtKyTuLN4,"Update LMHT: T1 nói gì sau khi vô địch CKTG 2025, Zaahen là Aatrox phiên bản promax, Cập nhật 6 sao",XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-11-10T10:27:34Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,1dd85EpV1Ro,HIGHLIGHTS | HLE vs 100T | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-18T14:38:32Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,NBLTKieoE5g,HIGHLIGHTS | KT vs TES | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-17T10:18:51Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,1Z_bBZsLhyg,T1 vs TES | WORLDS 2025 | Semifinal,LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,2025-11-02T10:07:02Z,"EARN YOUR LEGACY. The 2025 League of Legends World Championship marks a historic milestone, the 15-year anniversary of ..."
cktg,EC1HmqTSk9I,Moments &amp; Memories | Worlds 2025,LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,2025-11-19T00:00:24Z,The champions hold the throne and earn their legacy. Relive the moments of Worlds 2025. After a fierce battle that went all the ...
cktg,r6zIGXun57U,Legends Never Die (ft. Against The Current) | Worlds 2017 - League of Legends,League of Legends,UC2t5bjwHdUX4vM2g8TRDq5g,2017-10-18T13:00:08Z,"The pursuit of mastery is an endless journey, but those who persevere etch their names in history. For more information on the ..."
cktg,rgRt7l4KUKI,Review T1 vs FLY #Worlds2025,Văn Tùng,UC8YW6FO4bJzh8IKJl3PtZqw,2025-10-15T15:42:11Z,Chúc anh em xem live vui vẻ #worlds2025 Link xem trên Onlive: https://onlivetv.vn/ Trận 1: VKS vs TSW Trận 2: CFO vs FNC Trận ...
cktg,5XPfndm8GQA,KT vs T1 | Game 1 | WORLDS 2025 | Chung kết | Hoàng Luân Co-stream,Hoàng Luân,UCxTYgnyy0sEoV3Ndr6XVdGQ,2025-11-09T08:11:54Z,KT vs T1 | Game 1 | WORLDS 2025 | Chung kết | Hoàng Luân Co-stream Tham gia làm hội viên của kênh này để được hưởng ...
cktg,7vLLKiKbBVs,T1 vs AL GAME 5 | T1 CHƯA TỪNG THUA LPL! | WORLDS QUARTERFINALS  2025,Văn Tùng,UC8YW6FO4bJzh8IKJl3PtZqw,2025-10-31T12:00:37Z,T1 vs AL GAME 5 | T1 CHƯA TỪNG THUA LPL! | WORLDS QUARTERFINALS 2025 Đừng bỏ lỡ: Kênh Siêu Cấp Trung thứ 2 ...
cktg,12-EM83myCU,HIGHLIGHTS | GEN vs T1 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-18T14:31:22Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,8QbYdVFFV1w,GEN vs KT | Ván 2 | CKTG 2025 - Bán Kết 1,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-01T11:53:22Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,XeyAiQQs_EI,T1 VÔ ĐỊCH CKTG LẦN THỨ 3 LIÊN TIẾP | T1 FAKER XÔ ĐỔ KỶ LỤC CỦA SKT FAKER,LOL OLD BUT GOLD,UCwj67jLalVyrEyuBJGLu2fg,2025-11-10T04:00:34Z,"T1 VÔ ĐỊCH CKTG LẦN THỨ 3 LIÊN TIẾP | T1 FAKER XÔ ĐỔ KỶ LỤC CỦA SKT FAKER ---- Hãy để lại 1 like, 1 subscribe nếu ..."
cktg,Y6YBWXAGklg,FLY vs T1 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-15T12:29:08Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,J0yDGO-K1dY,Vị tướng duy nhất Faker sẽ không bao giờ làm skin CKTG kể cả vô địch,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-29T07:30:10Z,Vị tướng duy nhất Faker sẽ không bao giờ làm skin CKTG kể cả vô địch. #LMHT #LienMinhHuyenThoai ...
cktg,Xh5YOFs8JG0,HIGHLIGHTS | T1 vs IG | CKTG 2025 - Vòng Play-ins,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-14T16:09:12Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,wzrvmS1TetQ,Trận Khai Màn Kinh Điển | T1 vs IG - CKTG 2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-14T04:19:23Z,"Vòng Play-ins CKTG 2025: T1 vs IG Đây là một Vòng Play-ins xứng đáng được lưu vào sử sách. Hạt giống số 4 của LCK và LPL, ..."
cktg,xPxoEjs0PA0,DR MUNDO HỆ CHIẾN #shorts #cktg #lol #lmht,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-23T06:21:19Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,h9DBrUmQF5c,Tổng Hợp Fun/Fail - Tuần 3 | CKTG 2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-03T14:15:47Z,Cùng xem lại những pha xử lý vui nhộn của các tuyển thủ tại tuần 3 của CKTG 2025 nhé! ▻ Đăng ký kênh để cập nhật các thông ...
cktg,TjJ4lbi4LJQ,ĐỘI HÌNH GÂY THẤT VỌNG NHẤT CKTG 2025: SEED 1 LCK - LPL ÁP ĐẢO,LOL OLD BUT GOLD,UCwj67jLalVyrEyuBJGLu2fg,2025-11-16T09:00:51Z,ĐỘI HÌNH GÂY THẤT VỌNG NHẤT CKTG 2025: SEED 1 LCK - LPL ÁP ĐẢO ---- 00:00 Intro 00:55 Đường trên: Bin - Nói nhiều ...
cktg,kj21rOSBl70,T1 vs KT | Ván 2 | CKTG 2025 - Chung Kết,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-09T12:01:25Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,S14zPDAl_ls,HIGHLIGHTS | CFO vs T1 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-16T14:46:00Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,egY2KGfen3I,Niềm Tự Hào Của Việt Nam | Vòng Swiss CKTG 2025 Ngày 7,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-23T05:14:27Z,Di sản không được trao đi mà là thứ bạn phải giành lấy. Nó được trui rèn trong những khoảnh khắc khi bạn vượt qua những đối ...
cktg,BhOBS5iAe1s,HIGHLIGHTS | HLE vs AL | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-15T13:43:14Z,Cùng theo dõi các trận của CKTG 2025 hôm nay nhé! ▻ Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách ...
cktg,rVb-gv-DBDA,NGÔI SAO CKTG - CANYON | ĐÙA KHÔNG VUI - HÃY CĂNG ĐI JUNGKING!,LOL OLD BUT GOLD,UCwj67jLalVyrEyuBJGLu2fg,2025-10-12T04:34:11Z,"NGÔI SAO CKTG - CANYON | ĐÙA KHÔNG VUI - HÃY CĂNG ĐI JUNGKING! ---- Hãy để lại 1 like, 1 subscribe nếu bạn thấy video ..."
cktg,NnUvlZpLJPo,SOFM CO-STREAM  | KT vs TES | CFO vs AL | CKTG 2025 - Vòng Swiss Ngày 17.10.2025,SofM,UCH6EC9nvgACa3fnbifc4vtA,2025-10-17T12:38:02Z,Gaming Gear: https://sofm.phongvu.vn/c/best-seller Tham gia làm hội viên của kênh này để được hưởng đặc quyền: ...
cktg,UpdszUTmAF8,BIN CHIM MỒI #shorts #cktg #lol #lmht,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-27T13:30:34Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,yvp_Wo7A27U,BLG vs TES | Ván 3 | CKTG 2025 - Vòng Swiss,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-10-25T11:29:32Z,Đăng ký kênh để cập nhật các thông tin về Esports của LMHT một cách mới nhất: Youtube: ...
cktg,UpgmMqwzmx8,Levi ft Văn Tùng bình luận CKTG 2025 - Vòng Swiss | Ngày 1 #Worlds2025,Levi,UClbFnMu72DbIvh6aZebAHsA,2025-10-15T13:36:33Z,Lịch stream : 1h chiều mỗi ngày DONATE : Zypage : https://zypage.com/levi Wescan : https://qr.wescan.vn/Levi Playerduo ...
cktg,lw28btEkaBE,Siêu Tân Tinh | KT vs T1 | Chung Kết Tổng CKTG 2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-09T05:28:38Z,Đại Chiến Viễn Thông hôm này sẽ quyết định chức vô địch CKTG 2025 sẽ trở thành: Ngôi sao đầu tiên của KT hay ngôi sao thứ ...
cktg,UZpX1Yz73AQ,"Địa chấn tại CKTG 2025, BLG bị loại sớm ở vòng Thụy Sĩ #lienminhhuyenthoai #BLG #LPL #cktg2025",fëbët Đỉnh Cao Esport,UCrDxkxi0oX4t3EcouIUc0BQ,2025-10-25T11:17:50Z,"Cơn địa chấn thật sự đã xảy ra tại Chung Kết Thế Giới 2025 khi Bilibili Gaming (BLG) – ứng cử viên hàng đầu của LPL, chính ..."
cktg,BvGUyOU-WBY,Bình Luận Tiếng Việt:  GEN vs T1 | Lower Round 3 LCK 2025,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2025-09-21T11:31:58Z,Bình Luận Tiếng Việt: GEN vs T1 | Lower Round 3 LCK 2025 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
cktg,cthOzv4xV7A,KHI G2 TẤU HÀI #shorts #cktg #lol #lmht,XTV Network,UCvLf0xTK2XYjDbF5flXubVQ,2025-10-23T04:22:13Z,Tiktok XTV: https://www.tiktok.com/@xtv.esports ⭐️Fanpage XTV: https://www.facebook.com/xtv.vn ...
cktg,_qeIYrv9ycw,NHẬN ĐỊNH TỨ KẾT CKTG 2025: G2 vs TES | CHUỐI PHI ĐỢI SẴN T1 VÀ AL Ở BÁN KẾT SẼ LÀ…,BLV Hoàng Sama,UCCfpXEbf6kqFe40k5zoErqw,2025-10-28T11:10:33Z,NHẬN ĐỊNH TỨ KẾT CKTG 2025: G2 vs TES | CHUỐI PHI ĐỢI SẴN T1 VÀ AL Ở BÁN KẾT SẼ LÀ… Tham gia làm hội viên của ...
